Time;pH1_001_PV;O2_flow_001.PV;DO1_001.PV;CO2_flow_001.PV;BioR_temp_001.PV;Air_flow_001.PV;BioR_stirring_001.SP;BioOUT_pump_001.SP;BioIN_pump_001.SP;Base_pump_001.SP
25/09/2024 20:00:10.244;;;;;37.0;;;;;
25/09/2024 20:00:20.762;;;;21.6;;;;;;
25/09/2024 20:02:57.780;;;91;;;;;;;
25/09/2024 20:04:23.761;;;91;;;;;;;
25/09/2024 20:12:35.184;;;;;;184;;;;
25/09/2024 20:24:06.802;;;;25.4;;;;;;
25/09/2024 20:25:29.196;;;91;;;;;;;
25/09/2024 20:36:11.519;;;;;37.2;;;;;
25/09/2024 20:41:39.135;;;;;36.8;;;;;
25/09/2024 20:43:03.538;;;;;;183;;;;
25/09/2024 20:47:55.882;7.45;;;;;183;;;;
25/09/2024 20:49:24.664;;;;12.6;;;;;;
25/09/2024 20:55:02.598;;;91;;;;;;;
25/09/2024 20:59:05.180;;;;16.7;;;;;;
25/09/2024 20:59:58.491;;;;;37.0;;;;;
25/09/2024 21:00:04.184;;;;16.5;;;;;;
25/09/2024 21:00:11.082;;;;;36.9;;;;;
25/09/2024 21:01:20.191;;;91;;;;;;;
25/09/2024 21:33:15.077;;;;;37.2;;;;;
25/09/2024 21:41:11.900;;;;14.1;;;;;;
25/09/2024 21:41:49.777;;;91;;;;;;;
25/09/2024 21:43:54.800;;;;20.0;;;;;;
25/09/2024 21:43:57.505;;;;;;183;;;;
25/09/2024 21:43:58.413;;;;;;183;;;;
25/09/2024 21:47:55.941;7.45;;91;;;183;;;;
25/09/2024 21:49:03.700;;;;;36.9;;;;;
25/09/2024 21:52:44.909;;;;16.7;;;;;;
25/09/2024 21:58:40.837;;;91;;;;;;;
25/09/2024 21:59:57.110;;;;;37.1;;;;;
25/09/2024 22:00:00.719;;;;;37.0;;;;;
25/09/2024 22:00:42.810;;;;24.7;;;;;;
25/09/2024 22:01:04.851;;;91;;;;;;;
25/09/2024 22:02:05.147;;;;13.0;;;;;;
25/09/2024 22:06:39.423;;;;;37.2;;;;;
25/09/2024 22:14:24.534;;;;;;183;;;;
25/09/2024 22:14:24.956;;;;;;183;;;;
25/09/2024 22:18:48.855;;;;;36.8;;;;;
25/09/2024 22:21:11.356;;;91;;;;;;;
25/09/2024 22:45:32.003;;;;25.4;;;;;;
25/09/2024 22:47:55.481;7.45;;;;;183;;;;
25/09/2024 22:51:10.918;;;;16.7;;;;;;
25/09/2024 22:57:04.133;;;91;;;;;;;
25/09/2024 22:59:57.845;;;91;;;;;;;
25/09/2024 22:59:57.979;;;;;37.1;;;;;
25/09/2024 23:00:04.769;;;;;37.0;;;;;
25/09/2024 23:00:58.985;;;;22.4;;;;;;
25/09/2024 23:04:14.772;;;91;;;;;;;
25/09/2024 23:11:30.807;;;91;;;;;;;
25/09/2024 23:12:11.804;;;;13.2;;;;;;
25/09/2024 23:15:17.174;;;;;;184;;;;
25/09/2024 23:15:17.606;;;;;;183;;;;
25/09/2024 23:20:19.794;;;;;36.9;;;;;
25/09/2024 23:29:00.034;;;;26.3;;;;;;
25/09/2024 23:33:17.655;;;;;37.2;;;;;
25/09/2024 23:47:55.507;7.45;;;;;183;;;;
25/09/2024 23:58:25.402;;;91;;;;;;;
25/09/2024 23:59:20.493;;;;;37.0;;;;;
25/09/2024 23:59:45.986;;;91;16.8;;;;;;
26/09/2024 00:00:13.825;;;;16.7;;;;;;
26/09/2024 00:00:14.786;;;91;;;;;;;
26/09/2024 00:00:47.816;;;;;37.1;;;;;
26/09/2024 00:10:40.732;;;91;;;;;;;
26/09/2024 00:10:56.428;;;;25.6;;;;;;
26/09/2024 00:16:12.415;;;;;;183;;;;
26/09/2024 00:23:30.245;;;;13.1;;;;;;
26/09/2024 00:29:08.843;;;;;36.8;;;;;
26/09/2024 00:46:24.971;;;91;;;;;;;
26/09/2024 00:46:42.095;;;;;;183;;;;
26/09/2024 00:47:55.531;7.45;;;;;183;;;;
26/09/2024 00:48:01.900;;;;;37.2;;;;;
26/09/2024 00:58:29.448;;;91;;;;;;;
26/09/2024 00:58:31.247;;;;16.7;;;;;;
26/09/2024 00:59:48.414;;;;;36.9;;;;;
26/09/2024 01:00:32.532;;;;;37.0;;;;;
26/09/2024 01:00:53.448;;;91;;;;;;;
26/09/2024 01:05:35.155;;;91;;;;;;;
26/09/2024 01:08:19.433;;;;15.4;;;;;;
26/09/2024 01:08:19.866;;;;25.0;;;;;;
26/09/2024 01:17:08.574;;;;;;184;;;;
26/09/2024 01:39:30.706;;;;;36.8;;;;;
26/09/2024 01:44:53.842;;;;;37.2;;;;;
26/09/2024 01:47:38.823;;;;;;183;;;;
26/09/2024 01:47:55.544;7.45;;;;;183;;;;
26/09/2024 01:54:30.961;;;;11.7;;;;;;
26/09/2024 01:54:33.727;;;;16.7;;;;;;
26/09/2024 01:59:30.042;;;;;37.0;;;;;
26/09/2024 01:59:34.752;;;91;;;;;;;
26/09/2024 02:00:06.445;;;;;36.9;;;;;
26/09/2024 02:00:36.358;;;91;;;;;;;
26/09/2024 02:02:59.964;;;;25.7;;;;;;
26/09/2024 02:08:43.887;;;;;36.9;;;;;
26/09/2024 02:10:18.661;;;91;;;;;;;
26/09/2024 02:18:04.413;;;;;;184;;;;
26/09/2024 02:26:28.602;;;;;37.2;;;;;
26/09/2024 02:26:36.528;;;91;;;;;;;
26/09/2024 02:39:20.154;;;;13.9;;;;;;
26/09/2024 02:47:55.564;7.45;;;;;;;;;
26/09/2024 02:48:32.757;;;;;;183;;;;
26/09/2024 02:57:46.472;;;;;37.0;;;;;
26/09/2024 02:59:56.311;;;;16.8;;;;;;
26/09/2024 02:59:56.777;;;91;;;;;;;
26/09/2024 03:00:15.297;;;;17.3;;;;;;
26/09/2024 03:01:32.606;;;91;;;;;;;
26/09/2024 03:03:00.574;;;;;37.1;;;;;
26/09/2024 03:19:00.647;;;;;;183;;;;
26/09/2024 03:19:02.448;;;;;;183;;;;
26/09/2024 03:33:47.355;;;;;36.8;;;;;
26/09/2024 03:34:00.269;;;;12.8;;;;;;
26/09/2024 03:35:36.477;;;91;;;;;;;
26/09/2024 03:42:19.290;;;;21.9;;;;;;
26/09/2024 03:45:28.708;;;91;;;;;;;
26/09/2024 03:47:55.596;7.45;;;;;;;;;
26/09/2024 03:48:26.218;;;;;37.2;;;;;
26/09/2024 03:49:31.297;;;;;;183;;;;
26/09/2024 03:49:31.710;;;;;;183;;;;
26/09/2024 03:58:37.316;;;;;37.0;;;;;
26/09/2024 03:59:33.818;;;91;;;;;;;
26/09/2024 03:59:46.414;;;;16.8;;;;;;
26/09/2024 04:00:32.510;;;;;37.1;;;;;
26/09/2024 04:01:15.525;;;;16.9;;;;;;
26/09/2024 04:04:15.632;;;91;;;;;;;
26/09/2024 04:19:56.949;;;;;;184;;;;
26/09/2024 04:22:54.284;;;;12.4;;;;;;
26/09/2024 04:42:00.424;;;91;;;;;;;
26/09/2024 04:46:47.645;;;;;37.2;;;;;
26/09/2024 04:47:55.588;7.45;;;;;;;;;
26/09/2024 04:50:25.331;;;;;;183;;;;
26/09/2024 04:50:26.214;;;;;;183;;;;
26/09/2024 04:50:54.955;;;;22.0;;;;;;
26/09/2024 04:57:44.250;;;;;36.9;;;;;
26/09/2024 04:59:06.080;;;;;36.9;;;;;
26/09/2024 04:59:23.470;;;91;;;;;;;
26/09/2024 04:59:46.865;;;;16.7;;;;;;
26/09/2024 05:00:14.955;;;;;37.0;;;;;
26/09/2024 05:00:17.550;;;91;;;;;;;
26/09/2024 05:00:45.784;;;;21.8;;;;;;
26/09/2024 05:15:05.079;;;;;37.2;;;;;
26/09/2024 05:19:35.327;;;91;;;;;;;
26/09/2024 05:20:52.298;;;;;;183;;;;
26/09/2024 05:28:46.324;;;;;36.8;;;;;
26/09/2024 05:33:01.120;;;;25.8;;;;;;
26/09/2024 05:47:55.626;7.45;;;;;;;;;
26/09/2024 05:51:10.983;;;;12.7;;;;;;
26/09/2024 05:51:18.259;;;;;;183;;;;
26/09/2024 05:51:18.679;;;;;;183;;;;
26/09/2024 05:51:42.072;;;91;;;;;;;
26/09/2024 05:53:56.159;;;;16.8;;;;;;
26/09/2024 05:58:32.500;;;91;;;;;;;
26/09/2024 05:58:32.679;;;;;37.0;;;;;
26/09/2024 06:00:56.188;;;;;36.9;;;;;
26/09/2024 06:01:44.107;;;91;;;;;;;
26/09/2024 06:02:23.376;;;;15.2;;;;;;
26/09/2024 06:20:55.242;;;;;;183;;;;
26/09/2024 06:21:45.643;;;;;;183;;;;
26/09/2024 06:23:36.845;;;91;;;;;;;
26/09/2024 06:38:48.069;;;91;;;;;;;
26/09/2024 06:42:06.768;;;;;37.2;;;;;
26/09/2024 06:47:55.636;7.45;;;;;;;;;
26/09/2024 06:49:55.496;;;;24.3;;;;;;
26/09/2024 06:52:11.321;;;;;;184;;;;
26/09/2024 06:52:14.030;;;;;;183;;;;
26/09/2024 06:58:12.209;;;91;;;;;;;
26/09/2024 06:59:46.243;;;;13.3;;;;;;
26/09/2024 06:59:48.039;;;;16.6;;;;;;
26/09/2024 06:59:58.623;;;;;36.9;;;;;
26/09/2024 07:00:14.820;;;;;37.1;;;;;
26/09/2024 07:02:35.526;;;;16.7;;;;;;
26/09/2024 07:04:32.035;;;91;;;;;;;
26/09/2024 07:13:41.945;;;;11.2;;;;;;
26/09/2024 07:14:55.879;;;;;37.2;;;;;
26/09/2024 07:15:13.263;;;;21.9;;;;;;
26/09/2024 07:22:38.769;;;;;;183;;;;
26/09/2024 07:33:30.092;;;;;36.9;;;;;
26/09/2024 07:47:55.676;7.45;;;;;;;;;
26/09/2024 07:53:04.936;;;;;;184;;;;
26/09/2024 07:53:07.063;;;;;;183;;;;
26/09/2024 07:53:08.042;;;;;;183;;;;
26/09/2024 07:59:07.074;;;;16.7;;;;;;
26/09/2024 07:59:36.549;;;;;37.0;;;;;
26/09/2024 07:59:42.173;;;91;;;;;;;
26/09/2024 08:00:26.480;;;;;37.1;;;;;
26/09/2024 08:00:56.077;;;;16.9;;;;;;
26/09/2024 08:01:18.968;;;91;;;;;;;
26/09/2024 08:01:24.373;;;;12.6;;;;;;
26/09/2024 08:07:03.191;;;91;;;;;;;
26/09/2024 08:11:05.499;;;;;36.8;;;;;
26/09/2024 08:23:31.436;;;;;;184;;;;
26/09/2024 08:27:47.444;;;91;;;;;;;
26/09/2024 08:40:37.035;;;;21.6;;;;;;
26/09/2024 08:47:55.707;7.45;;;;;;;;;
26/09/2024 08:53:58.403;;;;;;183;;;;
26/09/2024 08:57:08.073;;;;;37.2;;;;;
26/09/2024 08:57:32.181;;;91;;;;;;;
26/09/2024 08:59:17.080;;;;16.7;;;;;;
26/09/2024 08:59:59.980;;;;;37.1;;;;;
26/09/2024 09:00:04.000;;;;;36.9;;;;;
26/09/2024 09:02:11.598;;;91;;;;;;;
26/09/2024 09:03:25.889;;;;16.1;;;;;;
26/09/2024 09:07:26.612;;;91;;;;;;;
26/09/2024 09:21:39.532;;;;;37.2;;;;;
26/09/2024 09:24:24.056;;;;;;184;;;;
26/09/2024 09:33:57.844;;;;12.4;;;;;;
26/09/2024 09:38:53.479;;;;26.1;;;;;;
26/09/2024 09:45:39.100;;;;;36.8;;;;;
26/09/2024 09:47:55.722;7.45;;;;;;;;;
26/09/2024 09:59:28.712;;;91;;;;;;;
26/09/2024 09:59:29.615;7.45;;;;;;;;;
26/09/2024 09:59:33.203;;;;;;183;;;;
26/09/2024 09:59:56.416;;;;;37.0;;;;;
26/09/2024 09:59:56.635;;;;16.9;;;;;;
26/09/2024 10:00:15.949;;;91;;;;;;;
26/09/2024 10:00:28.322;;;;;36.8;;;;;
26/09/2024 10:08:46.256;7.45;;;;;;;;;
26/09/2024 10:08:46.729;;;;;;183;;;;
26/09/2024 10:09:21.753;;;;16.8;;;;;;
26/09/2024 10:10:34.447;;;;;37.2;;;;;
26/09/2024 10:17:20.176;;;92;;;;;;;
26/09/2024 10:23:35.976;;;91;;;;;;;
26/09/2024 10:25:18.501;;;;;;183;;;;
26/09/2024 10:46:36.116;;;;19.3;;;;;;
26/09/2024 10:47:55.787;7.45;;;;;;;;;
26/09/2024 10:48:19.320;;;;;36.8;;;;;
26/09/2024 10:55:43.261;;;;;;184;;;;
26/09/2024 10:55:45.973;;;;;;184;;;;
26/09/2024 10:59:23.979;;;;;37.0;;;;;
26/09/2024 10:59:26.481;;;;16.1;;;;;;
26/09/2024 10:59:38.649;;;91;;;;;;;
26/09/2024 10:59:47.652;;;;16.5;;;;;;
26/09/2024 11:00:16.438;;;;16.9;;;;;;
26/09/2024 11:01:08.777;;;;;36.9;;;;;
26/09/2024 11:02:48.076;;;91;;;;;;;
26/09/2024 11:08:27.565;;;;;37.2;;;;;
26/09/2024 11:12:55.108;;;91;;;;;;;
26/09/2024 11:12:57.377;;;;;;183;;;;
26/09/2024 11:16:09.601;;;;19.1;;;;;;
26/09/2024 11:26:10.703;;;;;;184;;;;
26/09/2024 11:30:27.421;;;;;36.8;;;;;
26/09/2024 11:33:07.452;7.45;;;;;;;;;
26/09/2024 11:35:27.850;;;91;;;;;;;
26/09/2024 11:39:26.820;7.45;;;;;;;;;
26/09/2024 11:45:26.370;;;;15.1;;;;;;
26/09/2024 11:47:55.744;7.45;;;;;;;;;
26/09/2024 11:54:07.481;;;91;;;;;;;
26/09/2024 11:56:40.486;;;;;;183;;;;
26/09/2024 11:56:40.897;;;;;;184;;;;
26/09/2024 11:59:45.179;;;;;37.1;;;;;
26/09/2024 11:59:57.995;;;;16.5;;;;;;
26/09/2024 12:00:04.569;;;;;37.0;;;;;
26/09/2024 12:00:16.490;;;;16.2;;;;;;
26/09/2024 12:02:58.905;;;91;;;;;;;
26/09/2024 12:27:06.073;;;;;;184;;;;
26/09/2024 12:37:43.488;;;;;36.8;;;;;
26/09/2024 12:46:09.575;;;91;;;;;;;
26/09/2024 12:46:28.903;;;;;;184;;;;
26/09/2024 12:46:29.399;;;;;;183;;;;
26/09/2024 12:46:46.004;;;;13.0;;;;;;
26/09/2024 12:47:55.789;7.45;;;;;;;;;
26/09/2024 12:55:20.106;;;;;37.2;;;;;
26/09/2024 12:57:35.833;;;;;;184;;;;
26/09/2024 12:57:49.726;;;;25.5;;;;;;
26/09/2024 12:59:42.844;;;;;37.1;;;;;
26/09/2024 12:59:49.016;;;91;;;;;;;
26/09/2024 12:59:57.126;;;;16.5;;;;;;
26/09/2024 13:00:16.498;;;;16.7;;;;;;
26/09/2024 13:00:17.939;;;;;37.0;;;;;
26/09/2024 13:00:52.050;;;91;;;;;;;
26/09/2024 13:03:18.730;7.45;;;;;;;;;
26/09/2024 13:03:29.552;;;;;;183;;;;
26/09/2024 13:27:49.778;;;;26.4;;;;;;
26/09/2024 13:28:01.899;;;;;;183;;;;
26/09/2024 13:28:36.707;;;;;36.9;;;;;
26/09/2024 13:31:54.100;;;;12.5;;;;;;
26/09/2024 13:32:13.005;;;91;;;;;;;
26/09/2024 13:36:06.194;7.45;;;;;;;;;
26/09/2024 13:45:33.735;;;;;37.2;;;;;
26/09/2024 13:47:55.852;7.45;;;;;;;;;
26/09/2024 13:49:37.453;;;91;;;;;;;
26/09/2024 13:53:06.762;;;91;;;;;;;
26/09/2024 13:58:27.150;;;;;;184;;;;
26/09/2024 13:58:30.264;;;;;;183;;;;
26/09/2024 13:59:36.865;;;;16.7;;;;;;
26/09/2024 13:59:46.070;;;;;37.1;;;;;
26/09/2024 14:00:07.165;;;;;37.0;;;;;
26/09/2024 14:01:26.743;;;;16.4;;;;;;
26/09/2024 14:01:44.740;;;91;;;;;;;
26/09/2024 14:05:52.155;;;91;;;;;;;
26/09/2024 14:10:23.066;;;;;;184;;;;
26/09/2024 14:10:57.702;7.45;;;;;;;;;
26/09/2024 14:12:40.773;;;;;;183;;;;
26/09/2024 14:21:28.301;;;;;36.8;;;;;
26/09/2024 14:28:55.030;;;;;;184;;;;
26/09/2024 14:41:16.636;;;;15.6;;;;;;
26/09/2024 14:43:57.453;;;;;37.2;;;;;
26/09/2024 14:47:55.857;7.45;;;;;;;;;
26/09/2024 14:51:46.599;;;;17.7;;;;;;
26/09/2024 14:54:55.172;;;91;;;;;;;
26/09/2024 14:58:02.807;;;91;;;;;;;
26/09/2024 14:59:24.280;;;;;;183;;;;
26/09/2024 14:59:28.302;;;;16.5;;;;;;
26/09/2024 14:59:50.582;;;;;37.0;;;;;
26/09/2024 15:00:19.290;;;;;36.9;;;;;
26/09/2024 15:00:29.582;;;91;;;;;;;
26/09/2024 15:01:46.912;;;;15.9;;;;;;
26/09/2024 15:03:53.587;;;;;36.8;;;;;
26/09/2024 15:03:59.718;;;91;;;;;;;
26/09/2024 15:15:06.613;;;;15.8;;;;;;
26/09/2024 15:18:26.832;;;;17.6;;;;;;
26/09/2024 15:19:09.253;;;;;37.2;;;;;
26/09/2024 15:29:52.654;;;;;;184;;;;
26/09/2024 15:29:53.060;;;;;;183;;;;
26/09/2024 15:33:19.665;;;91;;;;;;;
26/09/2024 15:47:55.894;7.45;;;;;183;;;;
26/09/2024 15:59:18.430;;;;16.6;;;;;;
26/09/2024 15:59:24.417;;;;;37.0;;;;;
26/09/2024 15:59:43.641;;;91;;;;;;;
26/09/2024 16:00:22.319;;;;;;184;;;;
26/09/2024 16:00:47.033;;;;16.4;;;;;;
26/09/2024 16:02:58.439;;;91;;;;;;;
26/09/2024 16:03:09.013;;;;;37.1;;;;;
26/09/2024 16:14:58.149;;;;;37.2;;;;;
26/09/2024 16:30:54.277;;;;;;183;;;;
26/09/2024 16:39:47.033;;;91;;;;;;;
26/09/2024 16:40:26.722;;;;15.8;;;;;;
26/09/2024 16:47:55.466;7.45;;;;;183;;;;
26/09/2024 16:51:26.848;;;;17.5;;;;;;
26/09/2024 16:52:47.349;;;;16.6;;;;;;
26/09/2024 16:55:07.458;;;;;36.9;;;;;
26/09/2024 16:58:09.161;;;91;;;;;;;
26/09/2024 16:59:57.271;;;;;37.0;;;;;
26/09/2024 17:00:36.440;;;;;36.9;;;;;
26/09/2024 17:01:10.469;;;91;;;;;;;
26/09/2024 17:01:22.168;;;;;;184;;;;
26/09/2024 17:04:17.238;;;;16.5;;;;;;
26/09/2024 17:10:11.381;;;91;;;;;;;
26/09/2024 17:19:46.905;;;;17.7;;;;;;
26/09/2024 17:23:22.426;;;91;;;;;;;
26/09/2024 17:31:51.906;;;;;;183;;;;
26/09/2024 17:40:28.468;;;;;37.2;;;;;
26/09/2024 17:47:55.527;7.45;;;;;183;;;;
26/09/2024 17:55:15.282;;;;12.6;;;;;;
26/09/2024 17:56:59.688;;;91;;;;;;;
26/09/2024 17:57:11.569;;;;;36.9;;;;;
26/09/2024 17:59:31.794;;;;16.6;;;;;;
26/09/2024 17:59:52.676;;;;;36.9;;;;;
26/09/2024 18:00:14.695;;;;;37.1;;;;;
26/09/2024 18:02:20.509;;;;;;184;;;;
26/09/2024 18:02:47.101;;;;15.8;;;;;;
26/09/2024 18:04:58.487;;;91;;;;;;;
26/09/2024 18:06:31.618;;;91;;;;;;;
26/09/2024 18:14:46.223;;;;20.0;;;;;;
26/09/2024 18:32:50.267;;;;;;183;;;;
26/09/2024 18:35:08.083;;;;;36.8;;;;;
26/09/2024 18:47:55.589;7.45;;91;;;183;;;;
26/09/2024 18:52:38.225;;;;11.4;;;;;;
26/09/2024 18:54:01.515;;;;16.5;;;;;;
26/09/2024 18:54:30.916;;;;;37.2;;;;;
26/09/2024 18:59:27.310;;;91;;;;;;;
26/09/2024 18:59:57.144;;;;;36.9;;;;;
26/09/2024 19:00:16.523;;;;;37.0;;;;;
26/09/2024 19:00:47.412;;;;16.8;;;;;;
26/09/2024 19:03:20.816;;;;;;183;;;;
26/09/2024 19:06:36.548;;;91;;;;;;;
26/09/2024 19:10:07.827;;;;;36.8;;;;;
26/09/2024 19:11:19.220;;;91;;;;;;;
26/09/2024 19:13:41.361;;;;12.2;;;;;;
26/09/2024 19:33:47.398;;;;;;184;;;;
26/09/2024 19:35:49.790;;;91;;;;;;;
26/09/2024 19:38:48.889;;;;17.0;;;;;;
26/09/2024 19:47:55.550;7.45;;;;;183;;;;
26/09/2024 19:56:50.263;;;91;;;;;;;
26/09/2024 19:58:08.727;;;;;37.2;;;;;
26/09/2024 19:59:34.674;;;;;37.1;;;;;
26/09/2024 19:59:53.431;;;;16.6;;;;;;
26/09/2024 20:00:05.675;;;;;37.0;;;;;
26/09/2024 20:02:07.470;;;;16.5;;;;;;
26/09/2024 20:03:03.282;;;91;;;;;;;
26/09/2024 20:04:16.183;;;;;;184;;;;
26/09/2024 20:04:16.666;;;;;;183;;;;
26/09/2024 20:04:32.882;;;91;;;;;;;
26/09/2024 20:18:01.989;;;;12.2;;;;;;
26/09/2024 20:21:59.989;;;91;;;;;;;
26/09/2024 20:28:19.024;;;;;37.2;;;;;
26/09/2024 20:34:44.531;;;;;;184;;;;
26/09/2024 20:45:24.167;;;;;36.8;;;;;
26/09/2024 20:47:55.578;7.45;;;;;183;;;;
26/09/2024 20:53:00.281;;;;24.5;;;;;;
26/09/2024 20:57:16.799;;;;16.5;;;;;;
26/09/2024 20:59:35.391;;;91;;;;;;;
26/09/2024 20:59:58.505;;;;;37.0;;;;;
26/09/2024 21:00:00.782;;;;;37.1;;;;;
26/09/2024 21:00:52.369;;;91;;;;;;;
26/09/2024 21:05:13.391;;;;;;184;;;;
26/09/2024 21:05:13.886;;;;;;183;;;;
26/09/2024 21:12:41.528;;;;23.7;;;;;;
26/09/2024 21:15:24.842;;;;13.2;;;;;;
26/09/2024 21:20:27.920;;;;;36.8;;;;;
26/09/2024 21:29:51.144;;;91;;;;;;;
26/09/2024 21:32:07.674;;;;;37.2;;;;;
26/09/2024 21:47:55.587;7.45;;;;;184;;;;
26/09/2024 21:50:25.006;;;;16.5;;;;;;
26/09/2024 21:58:06.740;;;92;;;;;;;
26/09/2024 21:59:25.535;;;91;;;;;;;
26/09/2024 21:59:29.227;;;;;36.9;;;;;
26/09/2024 22:00:03.013;;;;;37.0;;;;;
26/09/2024 22:00:14.526;;;;11.5;;;;;;
26/09/2024 22:00:37.539;;;91;;;;;;;
26/09/2024 22:01:48.126;;;92;;;;;;;
26/09/2024 22:06:10.932;;;;;;184;;;;
26/09/2024 22:06:11.356;;;;;;183;;;;
26/09/2024 22:08:56.960;;;91;;;;;;;
26/09/2024 22:22:38.666;;;;24.3;;;;;;
26/09/2024 22:36:55.295;;;;;36.8;;;;;
26/09/2024 22:47:55.622;7.45;;;;;184;;;;
26/09/2024 22:55:28.343;;;;16.5;;;;;;
26/09/2024 22:56:57.434;;;91;;;;;;;
26/09/2024 22:59:59.376;;;;;37.2;;;;;
26/09/2024 23:00:01.231;;;;;37.1;;;;;
26/09/2024 23:00:10.960;;;91;;;;;;;
26/09/2024 23:02:07.474;;;;16.1;;;;;;
26/09/2024 23:07:10.350;;;;;;183;;;;
26/09/2024 23:16:05.563;;;;;36.8;;;;;
26/09/2024 23:30:11.543;;;;;37.2;;;;;
26/09/2024 23:33:56.928;;;91;;;;;;;
26/09/2024 23:37:39.124;;;;;;183;;;;
26/09/2024 23:37:39.624;;;;;;184;;;;
26/09/2024 23:42:27.123;;;;13.7;;;;;;
26/09/2024 23:47:55.629;7.45;;;;;184;;;;
26/09/2024 23:52:17.563;;;;24.4;;;;;;
26/09/2024 23:58:03.504;;;92;;;;;;;
26/09/2024 23:58:28.277;;;;16.5;;;;;;
26/09/2024 23:58:28.403;;;;;37.0;;;;;
26/09/2024 23:59:38.965;;;91;;;;;;;
27/09/2024 00:00:03.887;;;;;37.1;;;;;
27/09/2024 00:00:14.497;;;91;;;;;;;
27/09/2024 00:01:22.407;;;;16.4;;;;;;
27/09/2024 00:03:30.200;;;;12.6;;;;;;
27/09/2024 00:04:12.998;;;91;;;;;;;
27/09/2024 00:08:06.098;;;;;;184;;;;
27/09/2024 00:08:06.514;;;;;;183;;;;
27/09/2024 00:38:34.965;;;;;;184;;;;
27/09/2024 00:41:48.499;;;;;37.2;;;;;
27/09/2024 00:47:55.707;7.45;;;;;184;;;;
27/09/2024 00:52:24.213;;;;25.8;;;;;;
27/09/2024 00:52:33.910;;;;;36.8;;;;;
27/09/2024 00:52:35.510;;;91;;;;;;;
27/09/2024 00:58:03.532;;;;16.4;;;;;;
27/09/2024 00:59:00.232;;;91;;;;;;;
27/09/2024 00:59:22.932;;;;;37.0;;;;;
27/09/2024 01:00:45.294;;;;;36.9;;;;;
27/09/2024 01:01:36.417;;;91;;;;;;;
27/09/2024 01:02:14.639;;;;18.2;;;;;;
27/09/2024 01:07:27.540;;;;;37.2;;;;;
27/09/2024 01:09:04.142;;;;;;184;;;;
27/09/2024 01:09:04.624;;;;;;183;;;;
27/09/2024 01:12:05.955;;;;12.8;;;;;;
27/09/2024 01:40:57.515;;;91;;;;;;;
27/09/2024 01:47:55.700;7.45;;;;;184;;;;
27/09/2024 01:48:25.300;;;;22.0;;;;;;
27/09/2024 01:50:23.629;;;91;;;;;;;
27/09/2024 01:51:32.955;;;;16.4;;;;;;
27/09/2024 01:57:25.435;;;;;36.9;;;;;
27/09/2024 01:58:03.136;;;91;;;;;;;
27/09/2024 01:59:50.350;;;;;36.9;;;;;
27/09/2024 02:00:17.780;;;;;37.0;;;;;
27/09/2024 02:00:27.145;;;91;;;;;;;
27/09/2024 02:02:30.855;;;;19.3;;;;;;
27/09/2024 02:10:04.049;;;;;;183;;;;
27/09/2024 02:11:53.379;;;91;;;;;;;
27/09/2024 02:23:24.099;;;;21.8;;;;;;
27/09/2024 02:39:43.434;;;;;36.9;;;;;
27/09/2024 02:40:30.538;;;;;;184;;;;
27/09/2024 02:45:48.675;;;;12.9;;;;;;
27/09/2024 02:47:55.698;7.45;;;;;184;;;;
27/09/2024 02:51:15.860;;;91;;;;;;;
27/09/2024 02:52:42.850;;;;;37.2;;;;;
27/09/2024 02:54:18.997;;;91;;;;;;;
27/09/2024 02:58:32.901;;;;;37.0;;;;;
27/09/2024 02:59:59.263;;;;16.5;;;;;;
27/09/2024 03:00:01.877;;;91;;;;;;;
27/09/2024 03:00:50.960;;;;16.4;;;;;;
27/09/2024 03:03:30.381;;;;;37.2;;;;;
27/09/2024 03:10:59.898;;;;;;183;;;;
27/09/2024 03:11:06.521;;;;25.2;;;;;;
27/09/2024 03:25:53.535;;;91;;;;;;;
27/09/2024 03:36:37.573;;;;;37.2;;;;;
27/09/2024 03:40:54.877;;;91;;;;;;;
27/09/2024 03:41:26.367;;;;;;183;;;;
27/09/2024 03:41:26.775;;;;;;184;;;;
27/09/2024 03:46:05.373;;;;12.7;;;;;;
27/09/2024 03:47:55.721;7.45;;;;;184;;;;
27/09/2024 03:55:20.894;;;;;36.8;;;;;
27/09/2024 03:58:40.930;;;;16.5;;;;;;
27/09/2024 03:58:50.937;;;;;37.0;;;;;
27/09/2024 03:59:19.133;;;91;;;;;;;
27/09/2024 04:00:00.116;;;;18.5;;;;;;
27/09/2024 04:00:07.904;;;;;36.9;;;;;
27/09/2024 04:00:10.005;;;91;;;;;;;
27/09/2024 04:03:33.840;;;91;;;;;;;
27/09/2024 04:10:47.762;;;;;37.2;;;;;
27/09/2024 04:11:50.158;;;;;;184;;;;
27/09/2024 04:26:39.874;;;;23.7;;;;;;
27/09/2024 04:35:49.880;;;;;36.8;;;;;
27/09/2024 04:42:15.414;;;;;;184;;;;
27/09/2024 04:42:15.814;;;;;;183;;;;
27/09/2024 04:46:11.639;;;;13.7;;;;;;
27/09/2024 04:47:55.797;7.45;;;;;184;;;;
27/09/2024 04:53:49.733;;;91;;;;;;;
27/09/2024 04:56:29.053;;;;16.5;;;;;;
27/09/2024 04:58:47.645;;;91;;;;;;;
27/09/2024 04:59:34.136;;;;;37.0;;;;;
